mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.04266643524169922,0.003430604934692383,0.005614042282104492,0.0007498264312744141,4,1,1,0.01,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.046082496643066406,0.0016131401062011719,0.0055735111236572266,0.0008716583251953125,4,1,1,0.1,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.040709614753723145,0.0003472566604614258,0.004445552825927734,7.152557373046875e-05,4,1,1,0.9,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 1, 'learning_rate': 0.9}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.05104851722717285,0.00021767616271972656,0.004733681678771973,0.0003732442855834961,4,1,5,0.01,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 5, 'learning_rate': 0.01}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.04661834239959717,0.001769423484802246,0.0042383670806884766,0.0008306503295898438,4,1,5,0.1,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 5, 'learning_rate': 0.1}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.04657542705535889,0.006743311882019043,0.010436058044433594,0.0044689178466796875,4,1,5,0.9,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 5, 'learning_rate': 0.9}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.0516352653503418,0.01635599136352539,0.004997849464416504,0.0016733407974243164,4,1,10,0.01,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 10, 'learning_rate': 0.01}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.07171225547790527,0.04020404815673828,0.005467653274536133,0.0004012584686279297,4,1,10,0.1,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 10, 'learning_rate': 0.1}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.033103346824645996,0.00404965877532959,0.005327343940734863,0.0001958608627319336,4,1,10,0.9,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 10, 'learning_rate': 0.9}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.07752203941345215,0.035701751708984375,0.004673361778259277,5.042552947998047e-05,4,1,15,0.01,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 15, 'learning_rate': 0.01}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
